id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
109,1712850730000,right,30047539,20284,3142568,259,29535062,19950,3068744,253,0,325,13842,9,0,0,0,0,0,0,0,0,0,0
110,1712850731000,right,30371736,20504,2593576,220,29857721,20169,2581272,219,0,328,10766,7,0,0,0,0,0,0,0,0,0,0
111,1712850732000,right,30733334,20741,2892784,237,30210091,20400,2818960,231,0,331,15380,10,0,0,0,0,0,0,0,0,0,0
112,1712850733000,right,31071015,20966,2701448,225,30547772,20625,2701448,225,0,334,10766,7,0,0,0,0,0,0,0,0,0,0
113,1712850734000,right,31400567,21185,2636416,219,30871172,20840,2587200,215,0,336,13842,9,0,0,0,0,0,0,0,0,0,0
114,1712850735000,right,31689383,21382,2310528,197,31155374,21034,2273616,194,0,339,13842,9,0,0,0,0,0,0,0,0,0,0
115,1712850736000,right,31986958,21580,2380600,198,31446797,21228,2331384,194,0,343,13842,9,0,0,0,0,0,0,0,0,0,0
116,1712850737000,right,32271800,21768,2278736,188,31725487,21412,2229520,184,0,346,15380,10,0,0,0,0,0,0,0,0,0,0
117,1712850738000,right,32536478,21941,2117424,173,31988485,21583,2103984,171,0,347,15522,11,0,0,0,0,0,0,0,0,0,0
118,1712850739000,right,32783064,22106,1972688,165,32236751,21750,1986128,167,0,350,9228,6,0,0,0,0,0,0,0,0,0,0
119,1712850740000,right,33023623,22266,1924472,160,32471074,21905,1874584,155,0,351,13926,10,0,0,0,0,0,0,0,0,0,0
120,1712850741000,right,33226826,22408,1625624,142,32672739,22046,1613320,141,0,354,10850,8,0,0,0,0,0,0,0,0,0,0
121,1712850742000,right,33440918,22550,1712736,142,32880679,22184,1663520,138,0,356,13926,10,0,0,0,0,0,0,0,0,0,0
122,1712850743000,right,33637045,22682,1569016,132,33073814,22315,1545080,131,0,358,13842,9,0,0,0,0,0,0,0,0,0,0
123,1712850744000,right,33808339,22797,1370352,115,33253928,22434,1440912,119,0,360,1946,3,0,0,0,0,0,0,0,0,0,0
124,1712850745000,right,33977178,22915,1350712,118,33409333,22545,1243240,111,0,362,12304,8,0,0,0,0,0,0,0,0,0,0
125,1712850746000,right,34133944,23024,1254128,109,33564561,22653,1241824,108,0,363,12304,8,0,0,0,0,0,0,0,0,0,0
126,1712850747000,right,34284980,23125,1208288,101,33709445,22750,1159072,97,0,365,15380,10,0,0,0,0,0,0,0,0,0,0
127,1712850748000,right,34420408,23214,1083424,89,33843335,22838,1071120,88,0,366,15380,10,0,0,0,0,0,0,0,0,0,0
128,1712850749000,right,34545819,23300,1003288,86,33967208,22923,990984,85,0,368,13842,9,0,0,0,0,0,0,0,0,0,0
129,1712850750000,right,34661253,23376,923472,76,34081104,22998,911168,75,0,369,13842,9,0,0,0,0,0,0,0,0,0,0
130,1712850751000,right,34767603,23447,850800,71,34185916,23068,838496,70,0,371,12304,8,0,0,0,0,0,0,0,0,0,0
131,1712850752000,right,34864737,23512,777072,65,34281414,23131,763984,63,0,372,12402,9,0,0,0,0,0,0,0,0,0,0
132,1712850753000,right,34956072,23574,730680,62,34369771,23192,706856,61,0,373,13842,9,0,0,0,0,0,0,0,0,0,0
133,1712850754000,right,35016868,23622,486368,48,34444409,23249,597104,57,0,373,0,0,0,0,0,0,0,0,0,0,0,0
134,1712850755000,right,35105167,23691,706392,69,34517328,23308,583352,59,0,374,13842,9,0,0,0,0,0,0,0,0,0,0
135,1712850756000,right,35173817,23742,549200,51,34585819,23358,547928,50,0,375,12463,9,0,0,0,0,0,0,0,0,0,0
136,1712850757000,right,35236534,23791,501736,49,34647157,23407,490704,49,0,375,13842,9,0,0,0,0,0,0,0,0,0,0
137,1712850758000,right,35298390,23835,494848,44,34707391,23449,481872,42,0,376,13926,10,0,0,0,0,0,0,0,0,0,0
138,1712850759000,right,35352674,23874,434272,39,34763213,23489,446576,40,0,377,10850,8,0,0,0,0,0,0,0,0,0,0
139,1712850760000,right,35407037,23912,434904,38,34816038,23526,422600,37,0,377,12388,9,0,0,0,0,0,0,0,0,0,0
140,1712850761000,right,35459641,23949,420832,37,34867188,23563,409200,37,0,378,12304,8,0,0,0,0,0,0,0,0,0,0
141,1712850762000,right,35513865,23988,433792,39,34918168,23598,407840,35,0,379,14010,11,0,0,0,0,0,0,0,0,0,0
142,1712850763000,right,35562430,24025,388520,37,34968341,23637,401384,39,0,379,12402,9,0,0,0,0,0,0,0,0,0,0
143,1712850764000,right,35613352,24060,407376,35,35019277,23672,407488,35,0,380,10850,8,0,0,0,0,0,0,0,0,0,0
144,1712850765000,right,35666376,24102,424192,42,35070259,23707,407856,35,0,380,12892,15,0,0,0,0,0,0,0,0,0,0
145,1712850766000,right,35722193,24140,446536,38,35125042,23750,438264,43,0,381,12388,9,0,0,0,0,0,0,0,0,0,0
146,1712850767000,right,35779805,24184,460896,44,35181032,23792,447920,42,0,382,12472,10,0,0,0,0,0,0,0,0,0,0
147,1712850768000,right,35843031,24227,505808,43,35241350,23835,482544,43,0,383,13842,9,0,0,0,0,0,0,0,0,0,0
148,1712850769000,right,35892889,24263,398864,36,35305050,23880,509600,45,0,383,0,0,0,0,0,0,0,0,0,0,0,0
149,1712850770000,right,35971699,24327,630480,64,35371556,23936,532048,56,0,384,10766,7,0,0,0,0,0,0,0,0,0,0
150,1712850771000,right,36048723,24388,616192,61,35443966,23994,579280,58,0,384,15380,10,0,0,0,0,0,0,0,0,0,0
151,1712850772000,right,36129024,24442,642408,54,35525805,24049,654712,55,0,385,12304,8,0,0,0,0,0,0,0,0,0,0
152,1712850773000,right,36214798,24515,686192,73,35609951,24120,673168,71,0,385,13932,10,0,0,0,0,0,0,0,0,0,0
153,1712850774000,right,36289816,24573,600144,58,35697363,24187,699296,67,0,386,0,0,0,0,0,0,0,0,0,0,0,0
154,1712850775000,right,36406944,24659,937024,86,35800649,24264,826288,77,0,386,13842,9,0,0,0,0,0,0,0,0,0,0
155,1712850776000,right,36511827,24737,839064,78,35907070,24343,851368,79,0,387,10766,7,0,0,0,0,0,0,0,0,0,0
156,1712850777000,right,36614087,24813,818080,76,36007650,24417,804640,74,0,388,10908,8,0,0,0,0,0,0,0,0,0,0
157,1712850778000,right,36747796,24909,1069672,96,36139377,24512,1053816,95,0,389,11352,8,0,0,0,0,0,0,0,0,0,0
158,1712850779000,right,36884745,25015,1095592,106,36275374,24618,1087976,106,0,390,10766,7,0,0,0,0,0,0,0,0,0,0
159,1712850780000,right,37035330,25122,1204680,107,36425959,24725,1204680,107,0,391,9228,6,0,0,0,0,0,0,0,0,0,0
160,1712850781000,right,37209944,25240,1396912,118,36595959,24840,1360000,115,0,392,12304,8,0,0,0,0,0,0,0,0,0,0
161,1712850782000,right,37397846,25365,1503216,125,36779149,24961,1465520,121,0,393,15478,11,0,0,0,0,0,0,0,0,0,0
162,1712850783000,right,37579342,25493,1451968,128,36965357,25093,1489664,132,0,394,9228,6,0,0,0,0,0,0,0,0,0,0
163,1712850784000,right,37783896,25635,1636432,142,37166345,25232,1607904,139,0,395,11256,8,0,0,0,0,0,0,0,0,0,0
164,1712850785000,right,37986655,25776,1622072,141,37364980,25371,1589080,139,0,398,10766,7,0,0,0,0,0,0,0,0,0,0
165,1712850786000,right,38212989,25935,1810672,159,37586700,25527,1773760,156,0,399,13842,9,0,0,0,0,0,0,0,0,0,0
166,1712850787000,right,38461504,26100,1988120,165,37837706,25693,2008048,166,0,403,5199,4,0,0,0,0,0,0,0,0,0,0
167,1712850788000,right,38714873,26273,2026952,173,38079356,25859,1933200,166,0,406,12304,8,0,0,0,0,0,0,0,0,0,0
168,1712850789000,right,38973522,26452,2069192,179,38334929,26036,2044584,177,0,407,13842,9,0,0,0,0,0,0,0,0,0,0
169,1712850790000,right,39278130,26651,2436864,199,38630309,26229,2363040,193,0,412,15380,10,0,0,0,0,0,0,0,0,0,0
170,1712850791000,right,39587722,26856,2476736,205,38939901,26434,2476736,205,0,415,10766,7,0,0,0,0,0,0,0,0,0,0
171,1712850792000,right,39884069,27060,2370776,204,39234710,26637,2358472,203,0,417,9228,6,0,0,0,0,0,0,0,0,0,0
172,1712850793000,right,40231969,27289,2783200,229,39573382,26860,2709376,223,0,420,13842,9,0,0,0,0,0,0,0,0,0,0
173,1712850794000,right,40584701,27523,2821856,234,39926114,27094,2821856,234,0,424,7690,5,0,0,0,0,0,0,0,0,0,0
174,1712850795000,right,40954622,27768,2959368,245,40292959,27337,2934760,243,0,426,7690,5,0,0,0,0,0,0,0,0,0,0
175,1712850796000,right,41264476,27992,2478832,224,40593585,27555,2405008,218,0,430,10766,7,0,0,0,0,0,0,0,0,0,0
176,1712850797000,right,41651254,28253,3094224,261,40974211,27812,3045008,257,0,433,12304,8,0,0,0,0,0,0,0,0,0,0
177,1712850798000,right,42037019,28516,3086120,263,41352286,28070,3024600,258,0,436,15380,10,0,0,0,0,0,0,0,0,0,0
178,1712850799000,right,42448494,28794,3291800,278,41759147,28345,3254888,275,0,440,13842,9,0,0,0,0,0,0,0,0,0,0
