Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 23:14:16,29.602,3886,1,1,0,0.03 | 0.05 | 0.11,0.81 | 1.03 | 1.17,1.71 | 1.94 | 2.47
2024-04-10 23:14:17,29.602,3886,1,1,0,0.03 | 0.05 | 0.11,0.81 | 1.03 | 1.17,1.71 | 1.94 | 2.47
2024-04-10 23:14:17,30.765,3886,1,1,0,0.03 | 0.05 | 0.11,0.77 | 0.95 | 1.17,1.71 | 2.10 | 2.60
2024-04-10 23:14:18,30.765,3886,1,1,0,0.03 | 0.05 | 0.11,0.77 | 0.95 | 1.17,1.71 | 2.10 | 2.60
2024-04-10 23:14:18,29.752,3886,1,1,0,0.03 | 0.05 | 0.11,0.77 | 0.95 | 1.17,1.71 | 2.10 | 2.60
2024-04-10 23:14:19,29.752,3886,1,1,0,0.03 | 0.05 | 0.11,0.77 | 0.95 | 1.17,1.71 | 2.10 | 2.60
2024-04-10 23:14:19,30.629,3886,1,1,0,0.03 | 0.05 | 0.11,0.77 | 0.96 | 1.17,1.71 | 2.09 | 2.60
2024-04-10 23:14:20,30.629,3886,1,1,0,0.03 | 0.05 | 0.11,0.77 | 0.96 | 1.17,1.71 | 2.09 | 2.60
2024-04-10 23:14:20,29.629,3886,1,1,0,0.03 | 0.05 | 0.11,0.77 | 0.96 | 1.17,1.71 | 2.09 | 2.60
2024-04-10 23:14:21,29.629,3886,1,1,0,0.03 | 0.05 | 0.11,0.77 | 0.96 | 1.17,1.71 | 2.09 | 2.60
2024-04-10 23:14:21,30.809,3886,1,1,0,0.03 | 0.05 | 0.11,0.77 | 0.92 | 1.05,1.90 | 2.17 | 2.60
2024-04-10 23:14:22,30.809,3886,1,1,0,0.03 | 0.05 | 0.11,0.77 | 0.92 | 1.05,1.90 | 2.17 | 2.60
2024-04-10 23:14:22,29.771,1904,0.8,1,0,0.03 | 0.05 | 0.11,0.77 | 0.92 | 1.05,1.90 | 2.17 | 2.60
2024-04-10 23:14:23,29.771,1904,0.8,1,0,0.03 | 0.05 | 0.11,0.77 | 0.92 | 1.05,1.90 | 2.17 | 2.60
2024-04-10 23:14:23,30.658,1904,0.8,1,0,0.03 | 0.03 | 0.04,0.53 | 0.79 | 1.02,1.96 | 2.53 | 3.77
2024-04-10 23:14:24,30.658,1904,0.8,1,0,0.03 | 0.03 | 0.04,0.53 | 0.79 | 1.02,1.96 | 2.53 | 3.77
2024-04-10 23:14:24,29.645,1904,0.8,1,0,0.03 | 0.03 | 0.04,0.53 | 0.79 | 1.02,1.96 | 2.53 | 3.77
2024-04-10 23:14:25,29.645,1904,0.8,1,0,0.03 | 0.03 | 0.04,0.53 | 0.79 | 1.02,1.96 | 2.53 | 3.77
2024-04-10 23:14:25,30.833,1904,0.8,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 1.02,1.96 | 2.72 | 3.77
2024-04-10 23:14:26,30.833,1904,0.8,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 1.02,1.96 | 2.72 | 3.77
2024-04-10 23:14:26,29.78,3886,1,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 1.02,1.96 | 2.72 | 3.77
2024-04-10 23:14:27,29.78,3886,1,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 1.02,1.96 | 2.72 | 3.77
2024-04-10 23:14:27,28.582,3886,1,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 1.02,1.96 | 2.72 | 3.77
2024-04-10 23:14:28,28.582,3886,1,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 1.02,1.96 | 2.72 | 3.77
2024-04-10 23:14:28,27.66,3886,1,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 1.02,1.96 | 2.72 | 3.77
2024-04-10 23:14:29,27.66,3886,1,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 1.02,1.96 | 2.72 | 3.77
2024-04-10 23:14:29,28.599,3886,1,1,0,0.03 | 0.03 | 0.04,0.53 | 1.13 | 2.40,0.83 | 1.77 | 3.77
2024-04-10 23:14:30,28.599,3886,1,1,0,0.03 | 0.03 | 0.04,0.53 | 1.13 | 2.40,0.83 | 1.77 | 3.77
