Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 23:21:13,20.646,3886,1,1,0,0.03 | 0.04 | 0.04,0.51 | 0.55 | 0.58,3.46 | 3.62 | 3.90
2024-04-10 23:21:14,20.646,3886,1,1,0,0.03 | 0.04 | 0.04,0.51 | 0.55 | 0.58,3.46 | 3.62 | 3.90
2024-04-10 23:21:14,19.883,3886,1,1,0,0.03 | 0.04 | 0.04,0.51 | 0.55 | 0.58,3.46 | 3.62 | 3.90
2024-04-10 23:21:15,19.883,3886,1,1,0,0.03 | 0.04 | 0.04,0.51 | 0.55 | 0.58,3.46 | 3.62 | 3.90
2024-04-10 23:21:15,20.654,3886,1,1,0,0.03 | 0.04 | 0.04,0.51 | 0.72 | 1.21,1.66 | 2.79 | 3.90
2024-04-10 23:21:16,20.654,3886,1,1,0,0.03 | 0.04 | 0.04,0.51 | 0.72 | 1.21,1.66 | 2.79 | 3.90
2024-04-10 23:21:16,21.759,3886,1,1,0,0.03 | 0.04 | 0.04,0.57 | 0.90 | 1.23,1.62 | 2.23 | 3.51
2024-04-10 23:21:17,21.759,3886,1,1,0,0.03 | 0.04 | 0.04,0.57 | 0.90 | 1.23,1.62 | 2.23 | 3.51
2024-04-10 23:21:17,22.679,3886,1,1,0,0.03 | 0.03 | 0.04,0.57 | 1.11 | 1.42,1.41 | 1.81 | 3.51
2024-04-10 23:21:18,22.679,3886,1,1,0,0.03 | 0.03 | 0.04,0.57 | 1.11 | 1.42,1.41 | 1.81 | 3.51
2024-04-10 23:21:18,21.894,3886,1,1,0,0.03 | 0.03 | 0.04,0.57 | 1.11 | 1.42,1.41 | 1.81 | 3.51
2024-04-10 23:21:19,21.894,3886,1,1,0,0.03 | 0.03 | 0.04,0.57 | 1.11 | 1.42,1.41 | 1.81 | 3.51
2024-04-10 23:21:19,22.837,3886,1,1,0,0.03 | 0.03 | 0.04,1.15 | 1.25 | 1.42,1.41 | 1.60 | 1.74
2024-04-10 23:21:20,22.837,3886,1,1,0,0.03 | 0.03 | 0.04,1.15 | 1.25 | 1.42,1.41 | 1.60 | 1.74
2024-04-10 23:21:20,23.775,3886,1,1,0,0.03 | 0.03 | 0.03,1.15 | 1.35 | 1.62,1.23 | 1.48 | 1.74
2024-04-10 23:21:21,23.775,3886,1,1,0,0.03 | 0.03 | 0.03,1.15 | 1.35 | 1.62,1.23 | 1.48 | 1.74
2024-04-10 23:21:21,22.714,3886,1,1,0,0.03 | 0.03 | 0.03,1.15 | 1.35 | 1.62,1.23 | 1.48 | 1.74
2024-04-10 23:21:22,22.714,3886,1,1,0,0.03 | 0.03 | 0.03,1.15 | 1.35 | 1.62,1.23 | 1.48 | 1.74
2024-04-10 23:21:22,23.649,3886,1,1,0,0.03 | 0.03 | 0.04,1.15 | 1.49 | 1.80,1.11 | 1.34 | 1.74
2024-04-10 23:21:23,23.649,3886,1,1,0,0.03 | 0.03 | 0.04,1.15 | 1.49 | 1.80,1.11 | 1.34 | 1.74
2024-04-10 23:21:23,24.65,3886,1,1,0,0.03 | 0.03 | 0.04,1.15 | 1.47 | 1.80,1.11 | 1.36 | 1.74
2024-04-10 23:21:24,24.65,3886,1,1,0,0.03 | 0.03 | 0.04,1.15 | 1.47 | 1.80,1.11 | 1.36 | 1.74
2024-04-10 23:21:24,23.795,3886,1,1,0,0.03 | 0.03 | 0.04,1.15 | 1.47 | 1.80,1.11 | 1.36 | 1.74
2024-04-10 23:21:25,23.795,3886,1,1,0,0.03 | 0.03 | 0.04,1.15 | 1.47 | 1.80,1.11 | 1.36 | 1.74
2024-04-10 23:21:25,24.728,3886,1,1,0,0.03 | 0.03 | 0.04,1.30 | 1.51 | 1.80,1.11 | 1.33 | 1.53
2024-04-10 23:21:26,24.728,3886,1,1,0,0.03 | 0.03 | 0.04,1.30 | 1.51 | 1.80,1.11 | 1.33 | 1.53
2024-04-10 23:21:26,25.66,3886,1,1,0,0.03 | 0.03 | 0.04,1.25 | 1.41 | 1.80,1.11 | 1.41 | 1.61
2024-04-10 23:21:27,25.66,3886,1,1,0,0.03 | 0.03 | 0.04,1.25 | 1.41 | 1.80,1.11 | 1.41 | 1.61
2024-04-10 23:21:27,26.682,3886,1,1,0,0.03 | 0.03 | 0.03,1.25 | 1.29 | 1.31,1.52 | 1.55 | 1.61
2024-04-10 23:21:28,26.682,3886,1,1,0,0.03 | 0.03 | 0.03,1.25 | 1.29 | 1.31,1.52 | 1.55 | 1.61
2024-04-10 23:21:28,27.706,3886,1,1,0,0.03 | 0.03 | 0.04,0.96 | 1.20 | 1.31,1.52 | 1.66 | 2.09
2024-04-10 23:21:29,27.706,3886,1,1,0,0.03 | 0.03 | 0.04,0.96 | 1.20 | 1.31,1.52 | 1.66 | 2.09
2024-04-10 23:21:29,30.639,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.81 | 1.29,1.55 | 2.46 | 4.27
2024-04-10 23:21:30,30.639,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.81 | 1.29,1.55 | 2.46 | 4.27
2024-04-10 23:21:30,29.678,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.81 | 1.29,1.55 | 2.46 | 4.27
2024-04-10 23:21:31,29.678,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.81 | 1.29,1.55 | 2.46 | 4.27
2024-04-10 23:21:31,30.69,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.67 | 0.96,2.09 | 2.96 | 4.27
2024-04-10 23:21:32,30.69,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.67 | 0.96,2.09 | 2.96 | 4.27
2024-04-10 23:21:32,29.813,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.67 | 0.96,2.09 | 2.96 | 4.27
2024-04-10 23:21:33,29.813,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.67 | 0.96,2.09 | 2.96 | 4.27
2024-04-10 23:21:33,28.758,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.67 | 0.96,2.09 | 2.96 | 4.27
2024-04-10 23:21:34,28.758,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.67 | 0.96,2.09 | 2.96 | 4.27
2024-04-10 23:21:34,29.694,3886,1,1,0,0.03 | 0.03 | 0.03,0.47 | 0.73 | 1.19,1.68 | 2.73 | 4.27
2024-04-10 23:21:35,29.694,3886,1,1,0,0.03 | 0.03 | 0.03,0.47 | 0.73 | 1.19,1.68 | 2.73 | 4.27
2024-04-10 23:21:35,28.903,3886,1,1,0,0.03 | 0.03 | 0.03,0.47 | 0.73 | 1.19,1.68 | 2.73 | 4.27
2024-04-10 23:21:36,28.903,3886,1,1,0,0.03 | 0.03 | 0.03,0.47 | 0.73 | 1.19,1.68 | 2.73 | 4.27
2024-04-10 23:21:36,29.83,3886,1,1,0,0.03 | 0.03 | 0.03,0.47 | 0.93 | 1.34,1.49 | 2.14 | 4.27
2024-04-10 23:21:37,29.83,3886,1,1,0,0.03 | 0.03 | 0.03,0.47 | 0.93 | 1.34,1.49 | 2.14 | 4.27
2024-04-10 23:21:37,28.768,3886,1,1,0,0.03 | 0.03 | 0.03,0.47 | 0.93 | 1.34,1.49 | 2.14 | 4.27
2024-04-10 23:21:38,28.768,3886,1,1,0,0.03 | 0.03 | 0.03,0.47 | 0.93 | 1.34,1.49 | 2.14 | 4.27
2024-04-10 23:21:38,29.716,3886,1,1,0,0.03 | 0.04 | 0.08,0.74 | 1.18 | 1.44,1.39 | 1.70 | 2.70
2024-04-10 23:21:39,29.716,3886,1,1,0,0.03 | 0.04 | 0.08,0.74 | 1.18 | 1.44,1.39 | 1.70 | 2.70
2024-04-10 23:21:39,28.644,3886,1,1,0,0.03 | 0.04 | 0.08,0.74 | 1.18 | 1.44,1.39 | 1.70 | 2.70
2024-04-10 23:21:40,28.644,3886,1,1,0,0.03 | 0.04 | 0.08,0.74 | 1.18 | 1.44,1.39 | 1.70 | 2.70
2024-04-10 23:21:40,29.846,3886,1,1,0,0.03 | 0.04 | 0.08,1.11 | 1.27 | 1.44,1.39 | 1.57 | 1.80
