id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
194,1712648614500,left,101079539,72000,3401464,396,101079539,72000,7774744,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1712648615500,left,101917885,72609,6706768,609,101917801,72608,6706096,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1712648616500,left,101918646,72614,6088,5,101918646,72614,6760,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1712648617500,left,102196061,72815,2219320,201,102068546,72727,1199200,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1712648618500,left,102668925,73183,3782912,368,102668841,73182,4802360,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1712648619500,left,102949860,73394,2247480,211,102949860,73394,2248152,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1712648620500,left,102987196,73429,298688,35,102987196,73429,298688,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1712648621500,left,103133677,73548,1171848,119,103125672,73532,1107808,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1712648622500,left,103174494,73599,326536,51,103174494,73599,390576,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1712648623500,left,103453938,73820,2235552,221,103453938,73820,2235552,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1712648624500,left,103490102,73853,289312,33,103490018,73852,288640,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1712648625500,left,103896457,74155,3250840,302,103722741,74028,1861784,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1712648626500,left,103939030,74211,340584,56,103939030,74211,1730312,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1712648627500,left,104588781,74678,5198008,467,104532441,74627,4747288,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1712648628500,left,104643272,74785,435928,107,104643272,74785,886648,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1712648629500,left,105865189,75631,9775336,846,105166997,75151,4189800,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1712648630500,left,106001480,75807,1090328,176,106001480,75807,6675864,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1712648631500,left,107131292,76648,9038496,841,107123260,76641,8974240,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1712648632500,left,107167430,76677,289104,29,107167430,76677,353360,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
