id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
180,1712876706000,right,926808,633,1456,2,926808,633,1456,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1712876707000,right,1046233,719,955400,86,1046233,719,955400,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1712876708000,right,1266295,877,1760496,158,1266295,877,1760496,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1712876709000,right,2335441,1589,8553168,712,2292778,1561,8211864,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1712876710000,right,3663026,2469,10620680,880,3478650,2348,9486976,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1712876711000,right,4775855,3209,8902632,740,4775587,3207,10375496,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1712876712000,right,6151993,4120,11009104,911,6151993,4120,11011248,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1712876713000,right,7341474,4918,9515848,798,7341124,4916,9513048,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1712876714000,right,9026333,6029,13478872,1111,9026333,6029,13481672,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1712876715000,right,10963193,7298,15494880,1269,10935980,7280,15277176,1251,0,18,0,0,0,0,0,0,0,0,0,0,0,0
190,1712876716000,right,12866496,8550,15226424,1252,12564893,8351,13031304,1071,0,18,0,0,0,0,0,0,0,0,0,0,0,0
191,1712876717000,right,15321791,10156,19642360,1606,15074336,9994,20075544,1643,0,26,0,0,0,0,0,0,0,0,0,0,0,0
192,1712876718000,right,17279956,11438,15665320,1282,17240439,11412,17328824,1418,0,26,0,0,0,0,0,0,0,0,0,0,0,0
193,1712876719000,right,19288373,12754,16067336,1316,19248856,12728,16067336,1316,0,26,0,0,0,0,0,0,0,0,0,0,0,0
194,1712876720000,right,21258743,14046,15762960,1292,21211186,14013,15698640,1285,0,31,0,0,0,0,0,0,0,0,0,0,0,0
