Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 03:52:06,26.214,3886,1,0.4,0,0.28 | 0.29 | 0.29,0.05 | 0.11 | 0.19,10.31 | 18.31 | 40.00
2024-04-10 03:52:06,27.298,3886,1,0.4,0,0.28 | 0.29 | 0.30,0.01 | 0.08 | 0.19,10.31 | 25.56 | 250.00
2024-04-10 03:52:07,27.298,3886,1,0.4,0,0.28 | 0.29 | 0.30,0.01 | 0.08 | 0.19,10.31 | 25.56 | 250.00
2024-04-10 03:52:07,30.235,3886,1,0.4,0,0.28 | 0.32 | 0.38,0.01 | 0.28 | 0.88,2.29 | 7.03 | 250.00
2024-04-10 03:52:08,30.235,3886,1,0.4,0,0.28 | 0.32 | 0.38,0.01 | 0.28 | 0.88,2.29 | 7.03 | 250.00
2024-04-10 03:52:08,29.167,3886,1,0.4,0,0.28 | 0.32 | 0.38,0.01 | 0.28 | 0.88,2.29 | 7.03 | 250.00
2024-04-10 03:52:09,29.167,3886,1,0.4,0,0.28 | 0.32 | 0.38,0.01 | 0.28 | 0.88,2.29 | 7.03 | 250.00
2024-04-10 03:52:09,30.12,3886,1,0.4,0,0.30 | 0.35 | 0.39,0.01 | 0.34 | 0.88,2.29 | 5.85 | 250.00
2024-04-10 03:52:10,30.12,3886,1,0.4,0,0.30 | 0.35 | 0.39,0.01 | 0.34 | 0.88,2.29 | 5.85 | 250.00
2024-04-10 03:52:10,29.321,3886,1,0.4,0,0.30 | 0.35 | 0.39,0.01 | 0.34 | 0.88,2.29 | 5.85 | 250.00
2024-04-10 03:52:11,29.321,3886,1,0.4,0,0.30 | 0.35 | 0.39,0.01 | 0.34 | 0.88,2.29 | 5.85 | 250.00
2024-04-10 03:52:11,30.254,3886,1,0.6,0,0.28 | 0.34 | 0.39,0.20 | 0.52 | 0.88,2.29 | 3.82 | 9.76
2024-04-10 03:52:12,30.254,3886,1,0.6,0,0.28 | 0.34 | 0.39,0.20 | 0.52 | 0.88,2.29 | 3.82 | 9.76
2024-04-10 03:52:12,29.182,3886,1,0.6,0,0.28 | 0.34 | 0.39,0.20 | 0.52 | 0.88,2.29 | 3.82 | 9.76
2024-04-10 03:52:13,29.182,3886,1,0.6,0,0.28 | 0.34 | 0.39,0.20 | 0.52 | 0.88,2.29 | 3.82 | 9.76
2024-04-10 03:52:13,30.129,3886,1,0.6,0,0.27 | 0.32 | 0.39,0.20 | 0.39 | 0.74,2.72 | 5.07 | 9.76
2024-04-10 03:52:14,30.129,3886,1,0.6,0,0.27 | 0.32 | 0.39,0.20 | 0.39 | 0.74,2.72 | 5.07 | 9.76
2024-04-10 03:52:14,29.336,3886,1,0.6,0,0.27 | 0.32 | 0.39,0.20 | 0.39 | 0.74,2.72 | 5.07 | 9.76
2024-04-10 03:52:15,29.336,3886,1,0.6,0,0.27 | 0.32 | 0.39,0.20 | 0.39 | 0.74,2.72 | 5.07 | 9.76
2024-04-10 03:52:15,30.26,3886,1,0.6,0,0.27 | 0.31 | 0.39,0.28 | 0.45 | 0.74,2.72 | 4.49 | 7.17
2024-04-10 03:52:16,30.26,3886,1,0.8,0,0.27 | 0.31 | 0.39,0.28 | 0.45 | 0.74,2.72 | 4.49 | 7.17
2024-04-10 03:52:16,29.211,3886,1,0.8,0,0.27 | 0.31 | 0.39,0.28 | 0.45 | 0.74,2.72 | 4.49 | 7.17
2024-04-10 03:52:17,29.211,3886,1,0.8,0,0.27 | 0.31 | 0.39,0.28 | 0.45 | 0.74,2.72 | 4.49 | 7.17
2024-04-10 03:52:17,30.151,3886,1,0.8,0,0.27 | 0.29 | 0.31,0.33 | 0.46 | 0.74,2.72 | 4.36 | 6.08
2024-04-10 03:52:18,30.151,3886,1,0.8,0,0.27 | 0.29 | 0.31,0.33 | 0.46 | 0.74,2.72 | 4.36 | 6.08
2024-04-10 03:52:18,29.344,3886,1,0.8,0,0.27 | 0.29 | 0.31,0.33 | 0.46 | 0.74,2.72 | 4.36 | 6.08
2024-04-10 03:52:19,29.344,3886,1,0.8,0,0.27 | 0.29 | 0.31,0.33 | 0.46 | 0.74,2.72 | 4.36 | 6.08
2024-04-10 03:52:19,30.281,3886,1,0.8,0,0.27 | 0.29 | 0.31,0.15 | 0.31 | 0.41,4.89 | 6.40 | 13.07
2024-04-10 03:52:20,30.281,3886,1,0.8,0,0.27 | 0.29 | 0.31,0.15 | 0.31 | 0.41,4.89 | 6.40 | 13.07
2024-04-10 03:52:20,29.218,3886,1,0.8,0,0.27 | 0.29 | 0.31,0.15 | 0.31 | 0.41,4.89 | 6.40 | 13.07
2024-04-10 03:52:21,29.218,3886,1,0.8,0,0.27 | 0.29 | 0.31,0.15 | 0.31 | 0.41,4.89 | 6.40 | 13.07
2024-04-10 03:52:21,30.166,3886,1,1,0,0.28 | 0.29 | 0.31,0.15 | 0.36 | 0.56,3.60 | 5.53 | 13.07
2024-04-10 03:52:22,30.166,3886,1,1,0,0.28 | 0.29 | 0.31,0.15 | 0.36 | 0.56,3.60 | 5.53 | 13.07
2024-04-10 03:52:22,29.364,3886,1,1,0,0.28 | 0.29 | 0.31,0.15 | 0.36 | 0.56,3.60 | 5.53 | 13.07
2024-04-10 03:52:23,29.364,3886,1,1,0,0.28 | 0.29 | 0.31,0.15 | 0.36 | 0.56,3.60 | 5.53 | 13.07
2024-04-10 03:52:23,30.29,3886,1,1,0,0.28 | 0.29 | 0.31,0.15 | 0.39 | 0.56,3.60 | 5.11 | 13.07
2024-04-10 03:52:24,30.29,3886,1,1,0,0.28 | 0.29 | 0.31,0.15 | 0.39 | 0.56,3.60 | 5.11 | 13.07
2024-04-10 03:52:24,31.144,3886,1,1,0,0.28 | 0.29 | 0.29,0.15 | 0.40 | 0.56,3.60 | 4.99 | 13.07
2024-04-10 03:52:25,31.144,3886,1,1,0,0.28 | 0.29 | 0.29,0.15 | 0.40 | 0.56,3.60 | 4.99 | 13.07
2024-04-10 03:52:25,30.161,3886,1,1,0,0.28 | 0.29 | 0.29,0.15 | 0.40 | 0.56,3.60 | 4.99 | 13.07
2024-04-10 03:52:26,30.161,3886,1,1,0,0.28 | 0.29 | 0.29,0.15 | 0.40 | 0.56,3.60 | 4.99 | 13.07
2024-04-10 03:52:26,29.379,3886,1,1,0,0.28 | 0.29 | 0.29,0.15 | 0.40 | 0.56,3.60 | 4.99 | 13.07
2024-04-10 03:52:27,29.379,3886,1,1,0,0.28 | 0.29 | 0.29,0.15 | 0.40 | 0.56,3.60 | 4.99 | 13.07
2024-04-10 03:52:27,30.313,3886,1,1,0,0.28 | 0.29 | 0.29,0.37 | 0.50 | 0.56,3.60 | 4.00 | 5.46
2024-04-10 03:52:28,30.313,3886,1,1,0,0.28 | 0.29 | 0.29,0.37 | 0.50 | 0.56,3.60 | 4.00 | 5.46
2024-04-10 03:52:28,29.26,3886,1,1,0,0.27 | 0.28 | 0.29,0.37 | 0.46 | 0.55,3.62 | 4.38 | 5.46
2024-04-10 03:52:29,29.26,3886,1,1,0,0.27 | 0.28 | 0.29,0.37 | 0.46 | 0.55,3.62 | 4.38 | 5.46
2024-04-10 03:52:29,30.191,3886,1,1,0,0.27 | 0.28 | 0.29,0.37 | 0.46 | 0.55,3.62 | 4.38 | 5.46
